,WER,ACCURACY,ERRORS,#words,FILENAME
0,51.125,48.875,659.0,1163,17 Oct 2018 at 13_58_24 Andreas kiar noisy dator_voxoGoogle.txt
1,37.471,62.529,483.0,1314,17 Oct 2018 at 13_58_24 Andreas kiar noisy dator_voxoSpeechmatics.txt
