,WER,ACCURACY,ERRORS,#words,FILENAME
0,56.552,43.448,738.0,1328,Sverige_17 Oct 2018 at 13_33_34 Stefan Lorentzon.txt
1,46.207,53.793,603.0,1285,Sverige_Emilie Noisy dator.txt
2,50.575,49.425,660.0,1282,Sverige_Emilie phone noisy.txt
3,42.835,57.165,559.0,1240,Sverige_EmilieQMic.txt
4,42.605,57.395,556.0,1288,Sverige_My recordings 30.txt
