,WER,ACCURACY,ERRORS,#words,FILENAME
0,24.386,75.614,268.0,1085,18 Oct 2018 at 09_51_27 Anna metsaranta noisy telefon.txt
1,29.208,70.792,321.0,1123,18 Oct 2018 at 10_17_06 noora quiet room telefon.txt
