,WER,ACCURACY,ERRORS,#words,FILENAME
0,41.583,58.417,536.0,1339,Danmark_EsbenQJabra.txt
1,55.314,44.686,713.0,1577,Danmark_EsbenQMic.txt
2,78.976,21.024,1018.0,1042,Danmark_LindaNJabra.txt
3,43.445,56.555,560.0,1337,Danmark_LindaQMic.txt
4,36.074,63.926,465.0,1316,Danmark_My recording 77.txt
